id,datetime,value,irain,rain,itemp,temp,iwb,wetb,dewpt,vappr,rhum,msl,iwdsp,wdsp,iwddir,wddir,ww,w,sun,vis,clht,clamt,20223,GL1,1255,1405,1404,1403,GL2,1271,1253,1401,GL3,1283,1258,1256,weekday,weekend,lat,long,holiday,pred
000000001253A,2021-12-01 06:00:00,1377.0,3,0.0,0,6.3,0,5.1,3.4,7.8,82.0,1008.4,2,18,2,300,1,81,0.0,35000.0,999,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,1366.982421875
000000001253A,2021-12-01 07:00:00,2895.0,3,0.0,0,6.7,0,5.3,3.3,7.8,79.0,1008.5,2,19,2,300,2,11,0.0,35000.0,999,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,2787.489990234375
000000001253A,2021-12-01 08:00:00,3394.0,2,0.0,0,6.4,0,5.1,3.4,7.7,81.0,1009.0,2,15,2,300,25,81,0.0,30000.0,20,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,3131.959716796875
000000001253A,2021-12-01 09:00:00,2438.0,0,0.1,0,6.4,0,4.9,2.7,7.5,78.0,1009.1,2,17,2,300,25,81,0.4,30000.0,21,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,2729.83935546875
000000001253A,2021-12-01 10:00:00,2396.0,0,0.0,0,6.6,0,4.9,2.6,7.3,75.0,1009.9,2,17,2,300,2,11,0.9,25000.0,999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,2119.735595703125
000000001253A,2021-12-01 11:00:00,2764.0,0,0.0,0,7.5,0,5.3,2.1,7.1,69.0,1010.2,2,18,2,320,2,11,0.9,30000.0,23,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,2671.92626953125
000000001253A,2021-12-01 12:00:00,2956.0,0,0.0,0,7.2,0,5.0,1.7,7.0,69.0,1010.8,2,17,2,310,1,81,1.0,30000.0,999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,2972.0146484375
000000001253A,2021-12-01 13:00:00,3288.0,0,0.0,0,7.4,0,5.3,2.3,7.2,70.0,1010.4,2,19,2,320,2,11,0.8,30000.0,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,3025.583984375
000000001253A,2021-12-01 14:00:00,3254.0,2,0.0,0,6.8,0,4.8,1.8,7.0,71.0,1010.5,2,20,2,310,80,82,0.8,20000.0,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,3320.60791015625
000000001253A,2021-12-01 15:00:00,3408.0,0,0.2,0,6.1,0,4.9,3.1,7.7,82.0,1011.2,2,16,2,310,25,81,0.7,30000.0,999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,3191.768798828125
000000001253A,2021-12-01 16:00:00,3329.0,0,0.0,0,6.2,0,4.4,1.6,6.9,73.0,1011.8,2,17,2,320,2,11,0.4,30000.0,999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,3394.724853515625
000000001253A,2021-12-01 17:00:00,3404.0,0,0.0,0,5.3,0,3.8,1.6,6.8,77.0,1012.5,2,17,2,320,2,11,0.0,30000.0,999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,3169.2314453125
000000001253A,2021-12-01 18:00:00,2959.0,0,0.0,0,5.0,0,3.7,1.6,6.9,79.0,1013.4,2,18,2,320,3,81,0.0,30000.0,999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,2712.643310546875
000000001253A,2021-12-01 19:00:00,2204.0,3,0.0,0,4.6,0,3.3,1.4,6.7,79.0,1015.2,2,14,2,320,2,11,0.0,30000.0,999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,1988.9693603515625
000000001253A,2021-12-01 20:00:00,1717.0,3,0.0,0,4.3,0,3.1,1.3,6.7,80.0,1016.0,2,16,2,320,2,11,0.0,30000.0,999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,1379.056884765625
000000001253A,2021-12-01 21:00:00,1079.0,3,0.0,0,4.2,0,2.9,0.9,6.5,79.0,1016.7,2,15,2,320,2,11,0.0,30000.0,999,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,1013.8365478515625
000000001253A,2021-12-01 22:00:00,684.0,3,0.0,0,3.8,0,2.7,0.8,6.5,82.0,1017.2,2,9,2,320,2,11,0.0,30000.0,999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,631.572509765625
000000001253A,2021-12-01 23:00:00,373.0,3,0.0,0,3.7,0,2.4,0.3,6.2,78.0,1017.4,2,7,2,300,2,11,0.0,30000.0,999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,51.87488,-8.44783,0,381.89874267578125
000000001253A,2021-12-02 00:00:00,182.0,3,0.0,0,3.6,0,2.6,0.9,6.6,83.0,1017.7,2,9,2,300,2,11,0.0,35000.0,999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,51.87488,-8.44783,0,202.17747497558594
000000001253A,2021-12-02 01:00:00,145.0,3,0.0,0,3.2,0,2.3,0.7,6.5,84.0,1018.1,2,8,2,300,2,11,0.0,35000.0,999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,51.87488,-8.44783,0,94.59400939941406
000000001253A,2021-12-02 02:00:00,132.0,3,0.0,0,3.4,0,2.5,1.1,6.6,85.0,1018.2,2,6,2,280,2,11,0.0,35000.0,999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,51.87488,-8.44783,0,99.65003204345703
000000001253A,2021-12-02 03:00:00,95.0,3,0.0,0,3.8,0,2.8,1.1,6.7,83.0,1018.4,2,8,2,300,2,11,0.0,35000.0,999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,51.87488,-8.44783,0,128.71546936035156
